timestamp,section_id,ch4_pct,co_ppm,co2_pct,air_velocity_ms,temperature_c,humidity_pct,dust_pm10_mg,is_anomaly,alert_msg
1716345040,SEC-CHP,0.12,8,0.26,1.23,32.5,69.9,76,0,NORMAL: Environmental telemetry within statutory parameters.
1716345160,SEC-CRUSHER,0.09,12,0.26,2.85,31.8,82.0,48,0,NORMAL: Environmental telemetry within statutory parameters.
1716345280,SEC-HAUL-RD,0.06,7,0.31,1.92,29.1,67.0,53,0,NORMAL: Environmental telemetry within statutory parameters.
1716345400,SEC-PIT-B,0.08,11,0.25,2.94,35.1,76.0,80,0,NORMAL: Environmental telemetry within statutory parameters.
1716345520,SEC-PIT-A,0.05,8,0.28,3.11,25.3,65.7,58,0,NORMAL: Environmental telemetry within statutory parameters.
1716345640,SEC-CRUSHER,0.11,9,0.1,3.0,27.1,72.1,60,0,NORMAL: Environmental telemetry within statutory parameters.
1716345760,SEC-PIT-B,0.1,12,0.35,2.21,26.6,79.2,127,0,NORMAL: Environmental telemetry within statutory parameters.
1716345880,SEC-WORKSHOP-3,0.14,4,0.3,2.55,30.9,77.9,108,0,NORMAL: Environmental telemetry within statutory parameters.
1716346000,SEC-HAUL-RD,0.13,5,0.22,2.32,32.0,86.2,77,0,NORMAL: Environmental telemetry within statutory parameters.
1716346120,SEC-UG-L2,0.39,20,0.34,2.42,29.9,80.5,53,0,NORMAL: Environmental telemetry within statutory parameters.
1716346240,SEC-MAGAZINE,0.1,11,0.28,2.11,27.0,66.6,133,0,NORMAL: Environmental telemetry within statutory parameters.
1716346360,SEC-HAUL-RD,0.12,3,0.29,2.95,31.4,73.2,36,0,NORMAL: Environmental telemetry within statutory parameters.
1716346480,SEC-WORKSHOP-3,0.11,12,0.33,3.06,33.5,81.9,118,0,NORMAL: Environmental telemetry within statutory parameters.
1716346600,SEC-CHP,0.14,7,0.34,1.54,33.8,61.2,49,0,NORMAL: Environmental telemetry within statutory parameters.
1716346720,SEC-CRUSHER,0.13,9,0.12,2.34,27.3,66.5,78,0,NORMAL: Environmental telemetry within statutory parameters.
1716346840,SEC-WORKSHOP-3,0.15,4,0.29,0.87,32.4,67.0,137,0,NORMAL: Environmental telemetry within statutory parameters.
1716346960,SEC-HAUL-RD,0.1,12,0.23,3.09,32.2,75.9,116,0,NORMAL: Environmental telemetry within statutory parameters.
1716347080,SEC-PIT-A,0.11,12,0.37,1.67,29.2,81.2,75,0,NORMAL: Environmental telemetry within statutory parameters.
1716347200,SEC-WORKSHOP-3,0.11,11,0.1,1.94,35.5,66.1,74,0,NORMAL: Environmental telemetry within statutory parameters.
1716347320,SEC-UG-L3,0.29,9,0.1,1.86,25.1,79.2,120,0,NORMAL: Environmental telemetry within statutory parameters.
1716347440,SEC-WORKSHOP-3,0.08,6,0.17,0.86,24.0,74.2,115,0,NORMAL: Environmental telemetry within statutory parameters.
1716347560,SEC-UG-L2,0.12,9,0.14,2.51,27.2,66.6,76,0,NORMAL: Environmental telemetry within statutory parameters.
1716347680,SEC-UG-L2,0.34,13,0.12,2.13,32.8,80.4,122,0,NORMAL: Environmental telemetry within statutory parameters.
1716347800,SEC-UG-L2,0.55,7,0.36,2.44,27.6,64.4,85,0,NORMAL: Environmental telemetry within statutory parameters.
1716347920,SEC-UG-L2,0.38,13,0.32,1.48,25.8,76.6,92,0,NORMAL: Environmental telemetry within statutory parameters.
1716348040,SEC-PIT-A,0.15,6,0.16,1.97,28.9,77.1,72,0,NORMAL: Environmental telemetry within statutory parameters.
1716348160,SEC-PIT-A,0.12,8,0.19,2.47,34.5,64.2,40,0,NORMAL: Environmental telemetry within statutory parameters.
1716348280,SEC-PIT-A,0.09,4,0.14,3.14,34.8,82.2,68,0,NORMAL: Environmental telemetry within statutory parameters.
1716348400,SEC-HAUL-RD,0.09,9,0.11,1.18,30.5,86.0,105,0,NORMAL: Environmental telemetry within statutory parameters.
1716348520,SEC-HAUL-RD,0.11,10,0.28,2.61,33.7,69.1,36,0,NORMAL: Environmental telemetry within statutory parameters.
1716348640,SEC-WORKSHOP-3,0.05,5,0.13,1.16,31.5,78.4,104,0,NORMAL: Environmental telemetry within statutory parameters.
1716348760,SEC-PIT-A,0.07,9,0.25,1.65,24.1,67.2,120,0,NORMAL: Environmental telemetry within statutory parameters.
1716348880,SEC-CHP,0.14,12,0.18,1.1,26.4,69.3,87,0,NORMAL: Environmental telemetry within statutory parameters.
1716349000,SEC-PIT-A,0.09,11,0.26,2.41,26.5,78.1,136,0,NORMAL: Environmental telemetry within statutory parameters.
1716349120,SEC-WORKSHOP-3,0.15,12,0.3,0.95,33.5,61.0,121,0,NORMAL: Environmental telemetry within statutory parameters.
1716349240,SEC-MAGAZINE,0.12,6,0.2,1.7,35.3,83.4,119,0,NORMAL: Environmental telemetry within statutory parameters.
1716349360,SEC-CRUSHER,0.1,5,0.36,1.24,30.5,70.5,42,0,NORMAL: Environmental telemetry within statutory parameters.
1716349480,SEC-CHP,0.08,10,0.31,0.89,34.8,72.9,117,0,NORMAL: Environmental telemetry within statutory parameters.
1716349600,SEC-PIT-B,0.11,5,0.09,1.3,26.9,77.1,61,0,NORMAL: Environmental telemetry within statutory parameters.
1716349720,SEC-WORKSHOP-3,0.09,5,0.35,1.72,24.8,78.2,128,0,NORMAL: Environmental telemetry within statutory parameters.
1716349840,SEC-UG-L2,0.46,21,0.3,2.85,32.5,64.4,44,0,NORMAL: Environmental telemetry within statutory parameters.
1716349960,SEC-CRUSHER,0.11,4,0.08,1.61,29.5,64.5,38,0,NORMAL: Environmental telemetry within statutory parameters.
1716350080,SEC-CRUSHER,2.19,19,0.74,1.32,29.1,67.8,158,1,CRITICAL: Methane concentration (2.19%) exceeded statutory limit (1.25%) in SEC-CRUSHER.
1716350200,SEC-WORKSHOP-3,0.07,12,0.25,1.98,30.2,72.5,104,0,NORMAL: Environmental telemetry within statutory parameters.
1716350320,SEC-UG-L1,0.52,4,0.2,1.16,31.6,83.3,123,0,NORMAL: Environmental telemetry within statutory parameters.
1716350440,SEC-PIT-A,0.15,5,0.21,2.18,34.4,67.2,41,0,NORMAL: Environmental telemetry within statutory parameters.
1716350560,SEC-CRUSHER,0.1,5,0.3,1.45,24.2,75.9,87,0,NORMAL: Environmental telemetry within statutory parameters.
1716350680,SEC-PIT-A,0.14,7,0.21,2.47,34.5,88.0,67,0,NORMAL: Environmental telemetry within statutory parameters.
1716350800,SEC-UG-L1,0.15,20,0.22,1.4,30.3,75.0,98,0,NORMAL: Environmental telemetry within statutory parameters.
1716350920,SEC-PIT-A,0.13,12,0.16,1.56,29.3,84.3,94,0,NORMAL: Environmental telemetry within statutory parameters.
1716351040,SEC-CRUSHER,0.14,11,0.23,1.89,30.3,64.3,54,0,NORMAL: Environmental telemetry within statutory parameters.
1716351160,SEC-MAGAZINE,0.41,61,1.03,1.39,32.1,81.2,68,1,WARNING: Elevated Carbon Monoxide (61 ppm) detected. Probable spontaneous heating.
1716351280,SEC-UG-L3,0.05,13,0.14,1.98,29.9,71.9,117,0,NORMAL: Environmental telemetry within statutory parameters.
1716351400,SEC-CHP,0.12,11,0.23,2.71,31.9,87.0,44,0,NORMAL: Environmental telemetry within statutory parameters.
1716351520,SEC-CRUSHER,0.15,12,0.33,2.33,29.4,74.7,53,0,NORMAL: Environmental telemetry within statutory parameters.
1716351640,SEC-PIT-B,0.12,7,0.12,2.44,35.3,78.8,65,0,NORMAL: Environmental telemetry within statutory parameters.
1716351760,SEC-UG-L3,0.24,3,0.11,2.25,30.4,67.3,113,0,NORMAL: Environmental telemetry within statutory parameters.
1716351880,SEC-PIT-A,0.04,4,0.22,2.46,32.3,71.2,134,0,NORMAL: Environmental telemetry within statutory parameters.
1716352000,SEC-PIT-B,0.04,10,0.27,2.54,29.4,68.0,42,0,NORMAL: Environmental telemetry within statutory parameters.
1716352120,SEC-UG-L3,0.26,20,0.25,2.56,28.4,79.6,111,0,NORMAL: Environmental telemetry within statutory parameters.
1716352240,SEC-UG-L3,0.38,13,0.37,1.02,34.6,61.4,108,0,NORMAL: Environmental telemetry within statutory parameters.
1716352360,SEC-WORKSHOP-3,1.77,26,0.31,0.85,24.6,69.7,135,1,CRITICAL: Methane concentration (1.77%) exceeded statutory limit (1.25%) in SEC-WORKSHOP-3.
1716352480,SEC-UG-L3,0.12,10,0.29,2.28,24.9,87.7,39,0,NORMAL: Environmental telemetry within statutory parameters.
1716352600,SEC-UG-L1,0.49,14,0.35,2.7,27.1,72.9,95,0,NORMAL: Environmental telemetry within statutory parameters.
1716352720,SEC-CHP,0.14,9,0.18,2.88,32.6,67.1,92,0,NORMAL: Environmental telemetry within statutory parameters.
1716352840,SEC-UG-L1,0.24,22,0.31,1.42,25.9,67.9,118,0,NORMAL: Environmental telemetry within statutory parameters.
1716352960,SEC-CRUSHER,0.08,6,0.21,0.89,33.0,83.8,136,0,NORMAL: Environmental telemetry within statutory parameters.
1716353080,SEC-PIT-B,0.15,6,0.22,2.67,32.8,84.3,113,0,NORMAL: Environmental telemetry within statutory parameters.
1716353200,SEC-CRUSHER,0.08,12,0.31,2.45,28.4,63.2,92,0,NORMAL: Environmental telemetry within statutory parameters.
1716353320,SEC-CRUSHER,0.04,11,0.18,1.99,33.3,72.8,46,0,NORMAL: Environmental telemetry within statutory parameters.
1716353440,SEC-HAUL-RD,0.13,11,0.17,2.54,29.9,67.7,101,0,NORMAL: Environmental telemetry within statutory parameters.
1716353560,SEC-HAUL-RD,0.1,6,0.37,2.71,28.6,67.9,99,0,NORMAL: Environmental telemetry within statutory parameters.
1716353680,SEC-PIT-A,0.09,7,0.18,2.16,30.4,65.9,108,0,NORMAL: Environmental telemetry within statutory parameters.
1716353800,SEC-UG-L3,0.16,7,0.37,2.57,25.1,63.3,48,0,NORMAL: Environmental telemetry within statutory parameters.
1716353920,SEC-PIT-A,0.1,4,0.37,1.4,28.9,74.3,121,0,NORMAL: Environmental telemetry within statutory parameters.
1716354040,SEC-MAGAZINE,0.12,12,0.15,1.2,28.1,76.2,66,0,NORMAL: Environmental telemetry within statutory parameters.
1716354160,SEC-PIT-B,0.06,10,0.3,1.28,32.0,83.8,70,0,NORMAL: Environmental telemetry within statutory parameters.
1716354280,SEC-PIT-A,0.04,5,0.12,2.86,25.8,77.3,68,0,NORMAL: Environmental telemetry within statutory parameters.
1716354400,SEC-WORKSHOP-3,0.05,8,0.34,1.51,25.9,76.1,140,0,NORMAL: Environmental telemetry within statutory parameters.
1716354520,SEC-WORKSHOP-3,0.1,4,0.3,1.14,33.8,82.5,43,0,NORMAL: Environmental telemetry within statutory parameters.
1716354640,SEC-WORKSHOP-3,0.07,11,0.16,1.53,27.4,76.3,35,0,NORMAL: Environmental telemetry within statutory parameters.
1716354760,SEC-WORKSHOP-3,0.09,11,0.36,2.44,34.1,62.3,136,0,NORMAL: Environmental telemetry within statutory parameters.
1716354880,SEC-CRUSHER,0.4,86,0.43,0.85,31.1,85.1,86,1,WARNING: Elevated Carbon Monoxide (86 ppm) detected. Probable spontaneous heating.
1716355000,SEC-CRUSHER,0.14,9,0.27,2.01,31.1,76.5,118,0,NORMAL: Environmental telemetry within statutory parameters.
1716355120,SEC-MAGAZINE,0.14,8,0.17,1.59,34.2,81.2,68,0,NORMAL: Environmental telemetry within statutory parameters.
1716355240,SEC-PIT-B,0.04,12,0.36,1.13,35.4,87.5,109,0,NORMAL: Environmental telemetry within statutory parameters.
1716355360,SEC-CRUSHER,0.14,8,0.37,1.84,29.2,78.6,124,0,NORMAL: Environmental telemetry within statutory parameters.
1716355480,SEC-PIT-B,0.1,7,0.19,1.4,24.3,64.3,112,0,NORMAL: Environmental telemetry within statutory parameters.
1716355600,SEC-UG-L3,0.31,12,0.22,1.38,33.1,69.8,127,0,NORMAL: Environmental telemetry within statutory parameters.
1716355720,SEC-PIT-B,0.05,8,0.2,2.73,32.1,79.6,52,0,NORMAL: Environmental telemetry within statutory parameters.
1716355840,SEC-UG-L2,0.07,17,0.09,1.81,26.9,60.8,113,0,NORMAL: Environmental telemetry within statutory parameters.
1716355960,SEC-CHP,0.05,3,0.12,1.11,34.6,66.8,116,0,NORMAL: Environmental telemetry within statutory parameters.
1716356080,SEC-PIT-A,0.09,5,0.32,2.99,32.6,73.8,126,0,NORMAL: Environmental telemetry within statutory parameters.
1716356200,SEC-MAGAZINE,0.11,7,0.17,2.89,28.8,84.1,80,0,NORMAL: Environmental telemetry within statutory parameters.
1716356320,SEC-PIT-B,0.05,11,0.29,1.98,30.4,73.7,58,0,NORMAL: Environmental telemetry within statutory parameters.
1716356440,SEC-PIT-A,0.09,8,0.29,1.52,33.9,69.3,114,0,NORMAL: Environmental telemetry within statutory parameters.
1716356560,SEC-CRUSHER,0.08,8,0.29,1.51,34.7,64.6,101,0,NORMAL: Environmental telemetry within statutory parameters.
1716356680,SEC-MAGAZINE,0.06,5,0.1,1.21,30.0,75.1,119,0,NORMAL: Environmental telemetry within statutory parameters.
1716356800,SEC-CRUSHER,0.14,8,0.33,2.27,30.8,80.0,84,0,NORMAL: Environmental telemetry within statutory parameters.
1716356920,SEC-MAGAZINE,0.06,11,0.35,3.18,35.4,72.6,103,0,NORMAL: Environmental telemetry within statutory parameters.
1716357040,SEC-PIT-A,0.04,4,0.28,2.82,33.4,75.1,56,0,NORMAL: Environmental telemetry within statutory parameters.
1716357160,SEC-WORKSHOP-3,0.12,5,0.14,1.18,26.4,72.1,37,0,NORMAL: Environmental telemetry within statutory parameters.
1716357280,SEC-CRUSHER,0.15,5,0.32,3.03,29.5,70.9,130,0,NORMAL: Environmental telemetry within statutory parameters.
1716357400,SEC-CRUSHER,0.12,8,0.14,1.15,32.5,87.5,94,0,NORMAL: Environmental telemetry within statutory parameters.
1716357520,SEC-UG-L2,0.3,18,0.21,1.34,29.0,62.2,69,0,NORMAL: Environmental telemetry within statutory parameters.
1716357640,SEC-PIT-A,0.11,6,0.33,1.44,28.0,84.4,116,0,NORMAL: Environmental telemetry within statutory parameters.
1716357760,SEC-CHP,0.08,9,0.13,3.09,33.9,83.8,51,0,NORMAL: Environmental telemetry within statutory parameters.
1716357880,SEC-WORKSHOP-3,0.12,3,0.1,1.59,30.1,79.8,78,0,NORMAL: Environmental telemetry within statutory parameters.
1716358000,SEC-WORKSHOP-3,0.14,10,0.15,2.33,25.5,75.4,140,0,NORMAL: Environmental telemetry within statutory parameters.
1716358120,SEC-WORKSHOP-3,0.04,5,0.32,0.9,35.2,69.3,128,0,NORMAL: Environmental telemetry within statutory parameters.
1716358240,SEC-CHP,0.09,12,0.3,2.48,35.3,82.3,63,0,NORMAL: Environmental telemetry within statutory parameters.
1716358360,SEC-WORKSHOP-3,0.07,4,0.2,3.13,33.8,61.9,103,0,NORMAL: Environmental telemetry within statutory parameters.
1716358480,SEC-HAUL-RD,0.13,7,0.2,2.35,30.1,83.6,64,0,NORMAL: Environmental telemetry within statutory parameters.
1716358600,SEC-CHP,0.04,7,0.23,3.03,32.6,72.1,68,0,NORMAL: Environmental telemetry within statutory parameters.
1716358720,SEC-UG-L2,0.4,22,0.33,3.12,27.3,76.9,55,0,NORMAL: Environmental telemetry within statutory parameters.
1716358840,SEC-CHP,0.14,10,0.09,2.38,34.2,66.7,89,0,NORMAL: Environmental telemetry within statutory parameters.
1716358960,SEC-HAUL-RD,0.07,12,0.28,1.47,28.9,60.9,55,0,NORMAL: Environmental telemetry within statutory parameters.
1716359080,SEC-CRUSHER,0.69,22,0.6,0.22,33.9,66.9,147,1,ALERT: Air velocity dropped to 0.22 m/s (Statutory Minimum: 0.5 m/s).
1716359200,SEC-MAGAZINE,1.5,31,0.55,1.81,25.7,66.3,136,1,CRITICAL: Methane concentration (1.5%) exceeded statutory limit (1.25%) in SEC-MAGAZINE.
1716359320,SEC-CHP,0.11,8,0.35,2.12,24.4,78.9,44,0,NORMAL: Environmental telemetry within statutory parameters.
1716359440,SEC-PIT-B,0.06,10,0.16,2.74,28.6,60.6,76,0,NORMAL: Environmental telemetry within statutory parameters.
1716359560,SEC-WORKSHOP-3,0.1,10,0.1,1.57,28.2,72.1,83,0,NORMAL: Environmental telemetry within statutory parameters.
1716359680,SEC-HAUL-RD,0.12,12,0.28,1.51,27.9,69.6,98,0,NORMAL: Environmental telemetry within statutory parameters.
1716359800,SEC-HAUL-RD,0.08,8,0.18,2.36,31.2,63.8,123,0,NORMAL: Environmental telemetry within statutory parameters.
1716359920,SEC-PIT-B,0.07,8,0.34,3.1,34.3,75.7,71,0,NORMAL: Environmental telemetry within statutory parameters.
1716360040,SEC-HAUL-RD,0.06,8,0.12,2.85,25.6,86.1,81,0,NORMAL: Environmental telemetry within statutory parameters.
1716360160,SEC-WORKSHOP-3,0.13,11,0.13,2.62,31.5,62.7,85,0,NORMAL: Environmental telemetry within statutory parameters.
1716360280,SEC-PIT-B,0.12,4,0.17,2.98,27.4,68.3,97,0,NORMAL: Environmental telemetry within statutory parameters.
1716360400,SEC-UG-L1,0.12,94,0.49,1.32,34.1,73.0,209,1,WARNING: Elevated Carbon Monoxide (94 ppm) detected. Probable spontaneous heating.
1716360520,SEC-PIT-A,0.13,5,0.17,0.94,32.4,79.1,140,0,NORMAL: Environmental telemetry within statutory parameters.
1716360640,SEC-UG-L2,0.52,8,0.3,1.48,24.1,79.7,71,0,NORMAL: Environmental telemetry within statutory parameters.
1716360760,SEC-HAUL-RD,0.13,6,0.17,2.81,24.3,67.0,135,0,NORMAL: Environmental telemetry within statutory parameters.
1716360880,SEC-UG-L1,0.09,20,0.35,1.67,25.9,73.4,119,0,NORMAL: Environmental telemetry within statutory parameters.
1716361000,SEC-CHP,0.05,3,0.16,2.76,34.5,62.5,112,0,NORMAL: Environmental telemetry within statutory parameters.
1716361120,SEC-UG-L2,0.21,16,0.08,2.13,25.0,87.1,111,0,NORMAL: Environmental telemetry within statutory parameters.
1716361240,SEC-PIT-B,0.07,6,0.16,2.01,29.4,65.7,81,0,NORMAL: Environmental telemetry within statutory parameters.
1716361360,SEC-HAUL-RD,0.11,5,0.35,1.83,25.0,73.8,88,0,NORMAL: Environmental telemetry within statutory parameters.
1716361480,SEC-UG-L3,0.1,6,0.13,2.66,25.0,79.5,114,0,NORMAL: Environmental telemetry within statutory parameters.
1716361600,SEC-UG-L2,0.55,4,0.11,2.22,30.4,64.6,74,0,NORMAL: Environmental telemetry within statutory parameters.
1716361720,SEC-MAGAZINE,0.05,11,0.27,2.51,28.4,71.5,109,0,NORMAL: Environmental telemetry within statutory parameters.
1716361840,SEC-CHP,0.05,12,0.11,2.18,24.4,64.3,110,0,NORMAL: Environmental telemetry within statutory parameters.
1716361960,SEC-UG-L2,0.24,20,0.3,2.47,29.1,64.2,47,0,NORMAL: Environmental telemetry within statutory parameters.
1716362080,SEC-CRUSHER,0.11,10,0.1,1.52,34.1,87.7,126,0,NORMAL: Environmental telemetry within statutory parameters.
1716362200,SEC-WORKSHOP-3,0.13,6,0.29,2.96,31.1,84.9,46,0,NORMAL: Environmental telemetry within statutory parameters.
1716362320,SEC-WORKSHOP-3,0.08,3,0.11,2.53,25.8,81.4,135,0,NORMAL: Environmental telemetry within statutory parameters.
1716362440,SEC-UG-L2,0.45,21,0.19,0.87,24.9,85.0,98,0,NORMAL: Environmental telemetry within statutory parameters.
1716362560,SEC-WORKSHOP-3,0.08,10,0.22,2.6,28.1,84.1,54,0,NORMAL: Environmental telemetry within statutory parameters.
1716362680,SEC-WORKSHOP-3,0.05,9,0.31,1.3,24.3,65.5,85,0,NORMAL: Environmental telemetry within statutory parameters.
1716362800,SEC-WORKSHOP-3,0.1,4,0.11,3.13,32.6,81.5,120,0,NORMAL: Environmental telemetry within statutory parameters.
1716362920,SEC-CHP,0.12,10,0.37,3.13,32.7,76.1,59,0,NORMAL: Environmental telemetry within statutory parameters.
1716363040,SEC-CRUSHER,0.06,9,0.2,1.91,28.0,77.0,36,0,NORMAL: Environmental telemetry within statutory parameters.
1716363160,SEC-CRUSHER,0.13,9,0.2,2.25,25.6,81.4,126,0,NORMAL: Environmental telemetry within statutory parameters.
1716363280,SEC-UG-L2,0.07,18,0.11,2.43,33.4,81.9,101,0,NORMAL: Environmental telemetry within statutory parameters.
1716363400,SEC-HAUL-RD,0.14,7,0.28,2.14,26.9,66.1,60,0,NORMAL: Environmental telemetry within statutory parameters.
1716363520,SEC-UG-L2,0.45,15,0.18,2.08,27.4,84.7,97,0,NORMAL: Environmental telemetry within statutory parameters.
1716363640,SEC-MAGAZINE,0.1,12,0.34,1.21,27.9,80.5,94,0,NORMAL: Environmental telemetry within statutory parameters.
1716363760,SEC-HAUL-RD,0.06,8,0.35,2.81,31.9,75.4,53,0,NORMAL: Environmental telemetry within statutory parameters.
1716363880,SEC-CHP,0.08,4,0.14,2.65,35.0,81.9,108,0,NORMAL: Environmental telemetry within statutory parameters.
1716364000,SEC-UG-L2,0.3,8,0.31,1.36,30.2,85.4,98,0,NORMAL: Environmental telemetry within statutory parameters.
1716364120,SEC-MAGAZINE,0.06,12,0.33,1.26,30.1,60.9,65,0,NORMAL: Environmental telemetry within statutory parameters.
1716364240,SEC-UG-L2,0.26,19,0.17,1.81,27.1,72.1,137,0,NORMAL: Environmental telemetry within statutory parameters.
1716364360,SEC-WORKSHOP-3,0.07,9,0.15,2.64,24.4,66.4,51,0,NORMAL: Environmental telemetry within statutory parameters.
1716364480,SEC-WORKSHOP-3,0.14,12,0.21,1.76,27.0,74.4,50,0,NORMAL: Environmental telemetry within statutory parameters.
1716364600,SEC-PIT-A,0.05,7,0.16,0.99,26.1,63.2,91,0,NORMAL: Environmental telemetry within statutory parameters.
1716364720,SEC-UG-L3,0.4,5,0.1,2.09,25.2,70.8,50,0,NORMAL: Environmental telemetry within statutory parameters.
1716364840,SEC-PIT-A,0.14,4,0.11,2.26,32.6,60.6,86,0,NORMAL: Environmental telemetry within statutory parameters.
1716364960,SEC-CHP,0.12,7,0.19,1.64,26.0,71.2,68,0,NORMAL: Environmental telemetry within statutory parameters.
1716365080,SEC-UG-L2,0.42,10,0.23,1.01,33.3,65.6,69,0,NORMAL: Environmental telemetry within statutory parameters.
1716365200,SEC-UG-L3,0.2,13,0.33,1.65,33.1,60.8,87,0,NORMAL: Environmental telemetry within statutory parameters.
1716365320,SEC-UG-L2,0.47,5,0.26,1.79,25.8,81.7,52,0,NORMAL: Environmental telemetry within statutory parameters.
1716365440,SEC-UG-L2,0.23,21,0.22,1.44,31.9,78.2,51,0,NORMAL: Environmental telemetry within statutory parameters.
1716365560,SEC-WORKSHOP-3,0.13,9,0.32,1.36,31.6,84.5,82,0,NORMAL: Environmental telemetry within statutory parameters.
1716365680,SEC-HAUL-RD,0.11,10,0.09,2.7,27.0,81.9,59,0,NORMAL: Environmental telemetry within statutory parameters.
1716365800,SEC-HAUL-RD,0.08,8,0.09,1.07,28.7,79.4,59,0,NORMAL: Environmental telemetry within statutory parameters.
1716365920,SEC-UG-L3,0.42,3,0.15,2.76,26.9,67.6,115,0,NORMAL: Environmental telemetry within statutory parameters.
1716366040,SEC-WORKSHOP-3,0.04,9,0.13,1.97,27.8,78.5,108,0,NORMAL: Environmental telemetry within statutory parameters.
1716366160,SEC-CHP,0.05,5,0.26,1.65,31.1,70.8,71,0,NORMAL: Environmental telemetry within statutory parameters.
1716366280,SEC-HAUL-RD,0.06,4,0.37,2.6,33.7,79.5,95,0,NORMAL: Environmental telemetry within statutory parameters.
1716366400,SEC-CHP,0.05,8,0.13,0.82,25.3,87.1,36,0,NORMAL: Environmental telemetry within statutory parameters.
1716366520,SEC-PIT-B,0.09,7,0.17,2.19,27.3,81.0,135,0,NORMAL: Environmental telemetry within statutory parameters.
1716366640,SEC-HAUL-RD,0.07,4,0.32,2.51,26.6,64.5,105,0,NORMAL: Environmental telemetry within statutory parameters.
1716366760,SEC-UG-L3,0.3,18,0.3,2.45,33.8,61.5,122,0,NORMAL: Environmental telemetry within statutory parameters.
1716366880,SEC-WORKSHOP-3,1.38,34,0.44,1.52,28.7,62.1,154,1,CRITICAL: Methane concentration (1.38%) exceeded statutory limit (1.25%) in SEC-WORKSHOP-3.
1716367000,SEC-UG-L2,1.29,44,1.26,0.18,27.2,79.6,233,1,ALERT: Air velocity dropped to 0.18 m/s (Statutory Minimum: 0.5 m/s).
1716367120,SEC-UG-L3,0.4,10,0.17,1.64,33.1,84.8,54,0,NORMAL: Environmental telemetry within statutory parameters.
1716367240,SEC-MAGAZINE,0.06,5,0.28,2.74,28.1,71.4,126,0,NORMAL: Environmental telemetry within statutory parameters.
1716367360,SEC-WORKSHOP-3,0.1,6,0.09,1.13,28.4,77.8,76,0,NORMAL: Environmental telemetry within statutory parameters.
1716367480,SEC-WORKSHOP-3,0.05,11,0.25,2.92,35.3,83.4,128,0,NORMAL: Environmental telemetry within statutory parameters.
1716367600,SEC-WORKSHOP-3,0.11,11,0.32,1.47,34.8,73.7,127,0,NORMAL: Environmental telemetry within statutory parameters.
1716367720,SEC-HAUL-RD,0.15,4,0.1,3.04,26.9,80.0,67,0,NORMAL: Environmental telemetry within statutory parameters.
1716367840,SEC-PIT-B,0.15,11,0.15,2.62,28.2,68.5,93,0,NORMAL: Environmental telemetry within statutory parameters.
1716367960,SEC-UG-L3,0.29,19,0.36,2.86,27.9,79.9,132,0,NORMAL: Environmental telemetry within statutory parameters.
1716368080,SEC-UG-L2,0.41,18,0.37,2.14,29.7,60.1,128,0,NORMAL: Environmental telemetry within statutory parameters.
1716368200,SEC-WORKSHOP-3,0.14,5,0.18,1.21,25.8,81.0,47,0,NORMAL: Environmental telemetry within statutory parameters.
1716368320,SEC-MAGAZINE,0.1,5,0.31,1.77,35.2,61.7,108,0,NORMAL: Environmental telemetry within statutory parameters.
1716368440,SEC-CRUSHER,0.09,3,0.12,1.83,33.7,75.4,127,0,NORMAL: Environmental telemetry within statutory parameters.
1716368560,SEC-UG-L2,0.37,14,0.22,1.78,32.7,78.7,86,0,NORMAL: Environmental telemetry within statutory parameters.
1716368680,SEC-UG-L1,0.43,3,0.33,1.25,29.4,83.3,130,0,NORMAL: Environmental telemetry within statutory parameters.
1716368800,SEC-HAUL-RD,0.04,3,0.32,1.97,24.7,77.7,134,0,NORMAL: Environmental telemetry within statutory parameters.
1716368920,SEC-CRUSHER,0.12,9,0.31,3.05,25.9,74.0,63,0,NORMAL: Environmental telemetry within statutory parameters.
1716369040,SEC-PIT-A,0.14,11,0.15,2.01,25.8,79.5,111,0,NORMAL: Environmental telemetry within statutory parameters.
1716369160,SEC-CRUSHER,0.07,10,0.34,3.04,31.1,69.7,57,0,NORMAL: Environmental telemetry within statutory parameters.
1716369280,SEC-WORKSHOP-3,0.11,7,0.32,1.75,25.5,73.2,91,0,NORMAL: Environmental telemetry within statutory parameters.
1716369400,SEC-CHP,0.05,12,0.23,2.01,35.5,67.6,92,0,NORMAL: Environmental telemetry within statutory parameters.
1716369520,SEC-WORKSHOP-3,0.04,3,0.14,1.6,32.7,61.7,51,0,NORMAL: Environmental telemetry within statutory parameters.
1716369640,SEC-CRUSHER,0.08,6,0.1,1.1,28.5,86.7,130,0,NORMAL: Environmental telemetry within statutory parameters.
1716369760,SEC-UG-L3,0.53,14,0.37,1.33,31.0,80.0,36,0,NORMAL: Environmental telemetry within statutory parameters.
1716369880,SEC-PIT-A,0.09,7,0.31,0.89,26.6,62.4,83,0,NORMAL: Environmental telemetry within statutory parameters.
1716370000,SEC-MAGAZINE,0.11,7,0.22,2.59,25.4,69.6,82,0,NORMAL: Environmental telemetry within statutory parameters.
1716370120,SEC-MAGAZINE,0.12,12,0.26,0.86,33.2,83.5,127,0,NORMAL: Environmental telemetry within statutory parameters.
1716370240,SEC-UG-L2,0.51,16,0.26,1.3,29.7,66.5,52,0,NORMAL: Environmental telemetry within statutory parameters.
